ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:35:31+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,100,499,5000,9999,0.006938,Alabama,0.036929,Pennsylvania,0.009176,Nevada,0.008729,New Hampshire,0.027753,New Jersey,0.010072,New Mexico,0.067816,New York,0.030215,North Carolina,0.002238,North Dakota,0.030439,Ohio,0.010072,Oklahoma,0.025739,Oregon,0.004924,Rhode Island,0.005819,Montana,0.012086,South Carolina,0.002238,South Dakota,0.015443,Tennessee,0.062444,Texas,0.005595,Utah,0.003805,Vermont,0.021934,Virginia,0.03581,Washington,0.004476,West Virginia,0.018577,Wisconsin,0.003581,Nebraska,0.021038,Missouri,0.002014,Alaska,0.005595,Idaho,0.03111,Arizona,0.007162,Arkansas,0.129812,California,0.0235,Colorado,0.014548,Connecticut,0.002238,Delaware,0.002686,"Washington, District of Columbia",0.064011,Florida,0.01701,Georgia,0.004252,Hawaii,0.03402,Illinois,0.001343,Mississippi,0.01701,Indiana,0.012757,Iowa,0.011862,Kansas,0.014324,Kentucky,0.005819,Louisiana,0.00761,Maine,0.017234,Maryland,0.035586,Massachusetts,0.028648,Michigan,0.024396,Minnesota,0.001567,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:35:31+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,500,999,10000,49999,0.004188,Alabama,0.033506,Pennsylvania,0.007391,Nevada,0.007802,New Hampshire,0.024226,New Jersey,0.009855,New Mexico,0.07974,New York,0.030632,North Carolina,0.000739,North Dakota,0.021187,Ohio,0.005338,Oklahoma,0.041636,Oregon,0.00542,Rhode Island,0.004599,Montana,0.009033,South Carolina,0.00115,South Dakota,0.010183,Tennessee,0.043114,Texas,0.004188,Utah,0.006323,Vermont,0.025868,Virginia,0.060195,Washington,0.002135,West Virginia,0.01511,Wisconsin,0.003531,Nebraska,0.013222,Missouri,0.003778,Alaska,0.005666,Idaho,0.029564,Arizona,0.003695,Arkansas,0.178369,California,0.024554,Colorado,0.014207,Connecticut,0.003695,Delaware,0.005749,"Washington, District of Columbia",0.045906,Florida,0.014207,Georgia,0.006159,Hawaii,0.033342,Illinois,0.000985,Mississippi,0.010758,Indiana,0.01084,Iowa,0.005831,Kansas,0.008376,Kentucky,0.003695,Louisiana,0.010101,Maine,0.019545,Maryland,0.041061,Massachusetts,0.027182,Michigan,0.020613,Minnesota,0.001807,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:28:19+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,1,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:28:19+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.333333,California,0.333333,Florida,0.333333,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:28:19+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.333333,Minnesota,0.666667,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:28:19+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.105263,California,0.052632,Colorado,0.210526,Florida,0.052632,Georgia,0.052632,Massachusetts,0.052632,Michigan,0.052632,Minnesota,0.105263,Missouri,0.052632,Nevada,0.157895,New York,0.052632,Ohio,0.052632,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T13:24:01+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.166667,Arkansas,0.166667,California,0.166667,Florida,0.166667,Massachusetts,0.166667,Texas,0.166667,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.5,New York,0.5,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.5,Delaware,0.5,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.25,Florida,0.25,Indiana,0.25,Massachusetts,0.25,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.5,Ohio,0.5,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.2,California,0.2,Georgia,0.2,New Mexico,0.2,Ohio,0.2,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.25,Arizona,0.25,Florida,0.25,Vermont,0.25,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:15:09+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.333333,Alabama,0.333333,Illinois,0.333333,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart in Texas. Hours later, there was another shooting in Ohio. Republican senators immediately jumped in to offer their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T12:12:35+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,1,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart. Republican senators immediately jumped in to offer the city of El Paso their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T01:55:32+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.125,California,0.0625,Hawaii,0.0625,Michigan,0.0625,Nevada,0.125,New Hampshire,0.0625,New Jersey,0.125,New York,0.125,North Carolina,0.0625,Ohio,0.0625,Oregon,0.0625,Pennsylvania,0.0625,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart. Republican senators immediately jumped in to offer the city of El Paso their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T01:55:32+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.166667,Florida,0.083333,Illinois,0.083333,Massachusetts,0.083333,Michigan,0.25,New York,0.166667,North Carolina,0.083333,Texas,0.083333,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart. Republican senators immediately jumped in to offer the city of El Paso their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T01:55:32+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.071429,Alaska,0.035714,Arizona,0.392857,California,0.071429,Florida,0.071429,Hawaii,0.071429,Michigan,0.035714,New York,0.035714,North Carolina,0.035714,Ohio,0.107143,Oregon,0.035714,Pennsylvania,0.035714,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"On Saturday, a right-wing terrorist shot up a Walmart. Republican senators immediately jumped in to offer the city of El Paso their thoughts and prayers. But not a single one of them will do anything about the epidemic of gun violence.

Here’s your chance to fight the NRA, and we need all hands on deck: We setup a page to donate to the future Democratic opponents of ten target Republican senators who took NRA money. All donations will go straight to the Democratic nominees in each race. Please rush a donation right now:",2019-08-04T01:55:32+0000,Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,0,99,0,999,0.038462,Connecticut,0.269231,Florida,0.038462,Indiana,0.038462,Kentucky,0.038462,Maine,0.076923,Maryland,0.038462,New Hampshire,0.307692,New York,0.038462,North Carolina,0.038462,Ohio,0.038462,South Carolina,0.038462,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
